"PTor-timestamp","PTor-yPos","PTor-distance","PTor-light","PTor-isMoving","PTor-angle","PTor-action","PTor-bump","PTor-xPos","PTor-processingQueue","PTor-speed","DTor-timestamp","DTor-yPos","DTor-distance","DTor-light","DTor-isMoving","DTor-angle","DTor-action","DTor-bump","DTor-xPos","DTor-processingQueue","DTor-speed",,"PTal-timestamp","PTal-yPos","PTal-distance","PTal-light","PTal-isMoving","PTal-angle","PTal-action","PTal-bump","PTal-xPos","PTal-processingQueue","PTal-speed","DTal-timestamp","DTal-yPos","DTal-distance","DTal-light","DTal-isMoving","DTal-angle","DTal-action","DTal-bump","DTal-xPos","DTal-processingQueue","DTal-speed","operationApplied",
"16274847352","0.00479519","40.0","45.0","false","0.0","#Forward","false","-0.00326628","false","31.28","16274847350","0.0","40.0","45.0","false","0.0","#Forward","false","0.0","false","31.28"," ","16274847357","-0.00120589","43.0","45.0","true","0.0","#Forward","false","0.27630113","false","31.28","16274847360","0.0","43.0","45.0","true","0.0","#Forward","false","0.278","false","31.28","Match"
"16274847357","-0.00120589","43.0","45.0","true","0.0","#Forward","false","0.27630113","false","31.28","16274847360","0.0","43.0","45.0","true","0.0","#Forward","false","0.278","false","31.28"," ","16274847367","0.00256402","46.0","45.0","true","0.0","#Forward","false","0.55362172","false","31.28","16274847370","0.0","46.0","45.0","true","0.0","#Forward","false","0.556","false","31.28","Match"
"16274847367","0.00256402","46.0","45.0","true","0.0","#Forward","false","0.55362172","false","31.28","16274847370","0.0","46.0","45.0","true","0.0","#Forward","false","0.556","false","31.28"," ","16274847380","0.00258137","49.0","45.0","true","0.0","#Forward","false","0.83552231","false","31.28","16274847380","0.0","49.0","45.0","true","0.0","#Forward","false","0.834","false","31.28","Match"
"16274847380","0.00258137","49.0","45.0","true","0.0","#Forward","false","0.83552231","false","31.28","16274847380","0.0","49.0","45.0","true","0.0","#Forward","false","0.834","false","31.28"," ","16274847388","0.00287106","52.0","45.0","true","0.0","#Forward","false","1.11030933","false","31.28","16274847390","0.0","52.0","45.0","true","0.0","#Forward","false","1.112","false","31.28","Match"
"16274847388","0.00287106","52.0","45.0","true","0.0","#Forward","false","1.11030933","false","31.28","16274847390","0.0","52.0","45.0","true","0.0","#Forward","false","1.112","false","31.28"," ","16274847398","-0.00170668","55.0","45.0","true","0.0","#Forward","false","1.38853669","false","31.28","16274847400","0.0","55.0","45.0","true","0.0","#Forward","false","1.39","false","31.28","Match"
"16274847398","-0.00170668","55.0","45.0","true","0.0","#Forward","false","1.38853669","false","31.28","16274847400","0.0","55.0","45.0","true","0.0","#Forward","false","1.39","false","31.28"," ","16274847408","-0.00421755","58.0","45.0","true","0.0","#Forward","false","1.6695622","false","31.28","16274847410","0.0","58.0","45.0","true","0.0","#Forward","false","1.668","false","31.28","Match"
"16274847408","-0.00421755","58.0","45.0","true","0.0","#Forward","false","1.6695622","false","31.28","16274847410","0.0","58.0","45.0","true","0.0","#Forward","false","1.668","false","31.28"," ","16274847421","0.00438052","61.0","45.0","true","0.0","#Forward","false","1.94298926","false","31.28","16274847420","0.0","61.0","45.0","true","0.0","#Forward","false","1.946","false","31.28","Match"
"16274847421","0.00438052","61.0","45.0","true","0.0","#Forward","false","1.94298926","false","31.28","16274847420","0.0","61.0","45.0","true","0.0","#Forward","false","1.946","false","31.28"," ","16274847431","-4.2789E-4","64.0","45.0","true","0.0","#Forward","false","2.22258738","false","31.28","16274847430","0.0","64.0","45.0","true","0.0","#Forward","false","2.224","false","31.28","Match"
"16274847431","-4.2789E-4","64.0","45.0","true","0.0","#Forward","false","2.22258738","false","31.28","16274847430","0.0","64.0","45.0","true","0.0","#Forward","false","2.224","false","31.28"," ","16274847443","-0.00309569","67.0","45.0","true","0.0","#Forward","false","2.49751239","false","31.28","16274847440","0.0","67.0","45.0","true","0.0","#Forward","false","2.502","false","31.28","Match"
"16274847443","-0.00309569","67.0","45.0","true","0.0","#Forward","false","2.49751239","false","31.28","16274847440","0.0","67.0","45.0","true","0.0","#Forward","false","2.502","false","31.28"," ","16274847448","0.00125179","70.0","45.0","true","0.0","#Forward","false","2.77759816","false","31.28","16274847450","0.0","70.0","45.0","true","0.0","#Forward","false","2.78","false","31.28","Match"
"16274847448","0.00125179","70.0","45.0","true","0.0","#Forward","false","2.77759816","false","31.28","16274847450","0.0","70.0","45.0","true","0.0","#Forward","false","2.78","false","31.28"," ","16274847461","0.00141857","73.0","45.0","true","0.0","#Forward","false","3.05683473","false","31.28","16274847460","0.0","73.0","45.0","true","0.0","#Forward","false","3.058","false","31.28","Match"
"16274847461","0.00141857","73.0","45.0","true","0.0","#Forward","false","3.05683473","false","31.28","16274847460","0.0","73.0","45.0","true","0.0","#Forward","false","3.058","false","31.28"," ","16274847471","-0.00449551","76.0","45.0","true","0.0","#Forward","false","3.33485155","false","31.28","16274847470","0.0","76.0","45.0","true","0.0","#Forward","false","3.336","false","31.28","Match"
"16274847471","-0.00449551","76.0","45.0","true","0.0","#Forward","false","3.33485155","false","31.28","16274847470","0.0","76.0","45.0","true","0.0","#Forward","false","3.336","false","31.28"," ","16274847482","0.00332542","79.0","45.0","true","0.0","#Forward","false","3.60999955","false","31.28","16274847480","0.0","79.0","45.0","true","0.0","#Forward","false","3.614","false","31.28","Match"
"16274847482","0.00332542","79.0","45.0","true","0.0","#Forward","false","3.60999955","false","31.28","16274847480","0.0","79.0","45.0","true","0.0","#Forward","false","3.614","false","31.28"," ","16274847487","-0.0023181","82.0","45.0","true","0.0","#Forward","false","3.88910546","false","31.28","16274847490","0.0","82.0","45.0","true","0.0","#Forward","false","3.892","false","31.28","Match"
"16274847487","-0.0023181","82.0","45.0","true","0.0","#Forward","false","3.88910546","false","31.28","16274847490","0.0","82.0","45.0","true","0.0","#Forward","false","3.892","false","31.28"," ","16274847498","-0.00286424","85.0","45.0","true","0.0","#Forward","false","4.17060248","false","31.28","16274847500","0.0","85.0","45.0","true","0.0","#Forward","false","4.17","false","31.28","Match"
"16274847498","-0.00286424","85.0","45.0","true","0.0","#Forward","false","4.17060248","false","31.28","16274847500","0.0","85.0","45.0","true","0.0","#Forward","false","4.17","false","31.28"," ","16274847512","0.00414085","88.0","45.0","true","0.0","#Forward","false","4.44992612","false","31.28","16274847510","0.0","88.0","45.0","true","0.0","#Forward","false","4.448","false","31.28","Match"
"16274847512","0.00414085","88.0","45.0","true","0.0","#Forward","false","4.44992612","false","31.28","16274847510","0.0","88.0","45.0","true","0.0","#Forward","false","4.448","false","31.28"," ","16274847518","-0.00234778","91.0","45.0","true","0.0","#Forward","false","4.72115476","false","31.28","16274847520","0.0","91.0","45.0","true","0.0","#Forward","false","4.726","false","31.28","Match"
"16274847518","-0.00234778","91.0","45.0","true","0.0","#Forward","false","4.72115476","false","31.28","16274847520","0.0","91.0","45.0","true","0.0","#Forward","false","4.726","false","31.28"," ","16274847527","-0.00322924","94.0","45.0","true","0.0","#Forward","false","5.00718674","false","31.28","16274847530","0.0","94.0","45.0","true","0.0","#Forward","false","5.004","false","31.28","Match"
